category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,URL,cpu,ssd_capacity,gpu_full_name,os,screen_diagonal,ram,auto_time,weight_kg,matrix,ram_type,case_material,cpu_model,processor_brand,ghz_processor,processor_cores,screen_size,brightness,touch_screen,battery_capacity,screen_coating,gpu_type,brand_graphic_proccessor,storage_type,hz_screen,web_camera,brand,video_memory,chipset,hdd_capacity
laptop,"Acer Aspire AL15-32P-C1KD Ноутбук 15.6"", Intel Celeron N4500, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics, Без системы, (NX.JB8ER.001), серый, Русская раскладка",,,17396,,,ХОБОТ ДОСТАВИТ,4.8,https://www.ozon.kz/product/acer-aspire-al15-32p-c1kd-noutbuk-15-6-intel-celeron-n4500-ram-8-gb-ssd-256-gb-intel-uhd-graphics-3513895757/,Intel Celeron N4500,256,Intel UHD Graphics,Без системы,15.6,8.0,,1.6,IPS,DDR4,Пластик,Intel Celeron,Intel,1.1,2.0,1920x1080,,Нет,51.3,Матовое,Встроенная,Intel,SSD,,1,,,,
laptop,"Gigabyte GAMING A16 GA6H Игровой ноутбук 16.00"", Intel Core i7-13620H, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), (CVHI3KZ864SD), черный, Русская раскладка",844148,1304235,70346,5.0,17,Позитроника,4.8,https://www.ozon.kz/product/gigabyte-gaming-a16-ga6h-igrovoy-noutbuk-16-00-intel-core-i7-13620h-ram-32-gb-ssd-1024-gb-2753713825/,Intel Core i7-13620H,1024,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),,16.0,32.0,14.0,2.2,IPS,DDR5,Пластик,Intel Core i7,Intel,2.4,10.0,1920x1200,300.0,,76.0,Матовое,Дискретная,NVIDIA,SSD,165,2.0,,8.0,Intel,
laptop,"MSI Vector 16 HX AI Игровой ноутбук 16"", Intel Core Ultra 9 275HX, RAM 32 ГБ, SSD 2048 ГБ, NVIDIA GeForce RTX 5080 (16 Гб), Windows Pro, (A2XWIG-058US), серый, Русская раскладка",2354154,3917671,196180,5.0,3,Техно_Альянс,5.0,https://www.ozon.kz/product/msi-vector-16-hx-ai-igrovoy-noutbuk-16-intel-core-ultra-9-275hx-ram-32-gb-ssd-2048-gb-nvidia-3611107251/,Intel Core Ultra 9 275HX,2048,NVIDIA GeForce RTX 5080 (16 Гб),Windows Pro,16.0,32.0,6.0,2.65,IPS,DDR5,Пластик,Intel Core Ultra 9,Intel,5.4,24.0,2560x1600,500.0,Нет,90.0,Матовое,Дискретная,NVIDIA,SSD,240,5,,16.0,Intel,
laptop,"HP EliteBook 860 G11 Ноутбук 16"", Intel Core Ultra 5 125U, RAM 16 ГБ, SSD 1024 ГБ, Intel Graphics, Windows Pro, (8N354AV_Win11Pro), серебристый, Русская раскладка",,,45912,,,RTK,4.8,https://www.ozon.kz/product/hp-elitebook-860-g11-noutbuk-16-intel-core-ultra-5-125u-ram-16-gb-ssd-1024-gb-intel-graphics-windows-3443243867/,Intel Core Ultra 5 125U,1024,Intel Graphics,Windows Pro,16.0,16.0,,1.72,IPS,DDR5,,Intel Core Ultra 5,Intel,1.3,12.0,1920x1200,,,56.0,Антибликовое,Встроенная,Intel,SSD,60,5,HP,,,
laptop,"Apple MacBook Pro 14 M4 Pro 24/512 Space Black Ноутбук 14.2"", Apple M4 Pro, RAM 24 ГБ, SSD 512 ГБ, Apple M4 Pro GPU (16-core), MacOS, (MX2H3), черный, Английская раскладка",1411215,2433406,117602,4.9,257,Mascot,4.9,https://www.ozon.kz/product/apple-macbook-pro-14-m4-pro-24-512-space-black-noutbuk-14-2-apple-m4-pro-ram-24-gb-ssd-512-gb-apple-1746892205/,Apple M4 Pro,512,Apple M4 Pro GPU (16-core),MacOS,14.2,24.0,24.0,1.55,IPS,,Алюминий,Apple M4 Pro,Apple,,12.0,3024x1964,,Нет,,Глянцевое,Встроенная,Apple,SSD,120,,Apple,,,
laptop,"HIPER Ноутбук 15.6"", Intel Core i5-12450H, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, (FWBC151-I512HR08N2FABWPG), черный, Русская раскладка",,,22240,,,Технолайк,4.2,https://www.ozon.kz/product/hiper-noutbuk-15-6-intel-core-i5-12450h-ram-8-gb-ssd-256-gb-intel-uhd-graphics-windows-pro-fwbc151-2947599094/,Intel Core i5-12450H,256,Intel UHD Graphics,Windows Pro,15.6,8.0,,1.7,IPS,DDR4,,Intel Core i5,,,8.0,1920x1080,,,,,Встроенная,,SSD,,,HIPER,,,
laptop,"MSI Ноутбук 17.3"", Intel Core i7-14650HX, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5070 для ноутбуков (8 Гб), Без системы, (9S7-17L791-274), черный, Русская раскладка",,,87849,5.0,4,КомпьютерМаркет,4.8,https://www.ozon.kz/product/msi-noutbuk-17-3-intel-core-i7-14650hx-ram-32-gb-ssd-1000-gb-nvidia-geforce-rtx-5070-dlya-noutbukov-3292405999/,Intel Core i7-14650HX,1000,NVIDIA GeForce RTX 5070 для ноутбуков (8 Гб),Без системы,17.3,32.0,4.0,2.7,IPS,DDR5,Пластик,Intel Core i7,Intel,2.2,16.0,2560x1440,,Нет,75.0,Матовое,Дискретная,NVIDIA,SSD,240,1,,8.0,,
laptop,,,,,,,,,https://www.ozon.kz/product/acer-nitro-lite-16-nl16-71g-539d-igrovoy-noutbuk-16-intel-core-5-210h-ram-16-gb-ssd-512-gb-3570333272/,Intel Core 5 210H,512,NVIDIA GeForce RTX 4050 для ноутбуков (6 Гб),Без системы,16.0,16.0,7.0,1.95,IPS,DDR5,Пластик,Intel Core 5,Intel,2.2,8.0,1920x1200,300.0,,53.0,Матовое,Дискретная,NVIDIA,SSD,180,2.0,Acer,6.0,,
laptop,"SANTIN Ноутбук 15.6"", Intel Celeron N5095, RAM 16 ГБ, SSD 256 ГБ, Intel UHD Graphics Xe 16EUs, Windows Pro, перламутровый, Английская раскладка",134231,235447,11186,4.7,80,SANTIN,4.7,https://www.ozon.kz/product/santin-noutbuk-15-6-intel-celeron-n5095-ram-16-gb-ssd-256-gb-intel-uhd-graphics-xe-16eus-windows-2127070208/,Intel Celeron N5095,256,Intel UHD Graphics Xe 16EUs,Windows Pro,15.6,16.0,,1.65,IPS,DDR4,ABS пластик,Intel N5095,Intel,2.9,4.0,1920x1080,,Нет,38.0,Антибликовое,Встроенная,Intel,SSD,,0.3,,8.0,Intel,
laptop,"Lenovo IdeaPad Pro 5 OLED, (2880×1800), 120 Гц, 130% sRGB, Office 2021 Pro Plus, Ноутбук 14"", Intel Core Ultra 5 125H, RAM 16 ГБ, SSD 2048 ГБ, Intel Arc Graphics, Windows Pro, светло-серый, Русская раскладка",992852,1624111,82738,5.0,6,ДиксНоут,5.0,https://www.ozon.kz/product/lenovo-ideapad-pro-5-oled-2880-1800-120-gts-130-srgb-office-2021-pro-plus-noutbuk-14-intel-core-3353033385/,Intel Core Ultra 5 125H,2048,Intel Arc Graphics,Windows Pro,14.0,16.0,10.0,1.46,OLED,LPDDR5X,Алюминий,Intel Core Ultra 5,Intel,4.5,14.0,2880x1800,600.0,Нет,84.0,Глянцевое,Встроенная,Intel,SSD,120,5,Lenovo,,,
laptop,"ASUS S3407CA-LY098 Ноутбук 14.00"", Intel Core Ultra 5 225H, RAM 16 ГБ, SSD 512 ГБ, Intel Graphics, Без системы, (90NB16J1-M00770), серебристый, Русская раскладка",377205,1162173,31434,5.0,4,Позитроника,4.8,https://www.ozon.kz/product/asus-s3407ca-ly098-noutbuk-14-00-intel-core-ultra-5-225h-ram-16-gb-ssd-512-gb-intel-graphics-bez-2476556249/,Intel Core Ultra 5 225H,512,Intel Graphics,Без системы,14.0,16.0,,1.4,IPS,DDR5,Алюминий,Intel Core Ultra 5,Intel,1.7,14.0,1920x1200,300.0,,70.0,Матовое,Встроенная,Intel,SSD,60,2.0,,,Intel,
laptop,,,,,,,,,https://www.ozon.kz/product/lenovo-noutbuk-14-intel-core-i5-10310u-ram-16-gb-ssd-256-gb-intel-uhd-graphics-windows-pro-1544344596/,Intel Core i5-10310U,256,Intel UHD Graphics,Windows Pro,14.0,16.0,4.0,1.55,IPS,DDR4,Поликарбонат,Intel Core i5,Intel,1.7,4.0,1920x1080,,Да,,Матовое,Встроенная,Intel,SSD,60,1.3,,,,
laptop,"Honor MagicBook Art 14 (5301AKXJ) Ноутбук 14.6"", Intel Core Ultra 7 155H, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, белый, Русская раскладка",810810,2139740,67568,,,ARCANE PRODUCT,,https://www.ozon.kz/product/honor-magicbook-art-14-5301akxj-noutbuk-14-6-intel-core-ultra-7-155h-ram-32-gb-ssd-1024-gb-intel-arc-3946786512/,Intel Core Ultra 7 155H,1024,Intel Arc Graphics,Windows Home,14.6,32.0,,1.03,OLED,LPDDR5X,Алюминий,Intel Core Ultra 7,Intel,4.8,16.0,3120x2080,700.0,Да,60.0,Глянцевое,Встроенная,Intel,SSD,120,2.0,Honor,,,
laptop,"HP Ноутбук 15.6"", AMD Ryzen 3 3200U, RAM 8 ГБ, SSD 256 ГБ, AMD Radeon 530 (2 Гб), Windows Home, черный, Русская раскладка",,,13560,,,ЦифраКom,4.8,https://www.ozon.kz/product/hp-noutbuk-15-6-amd-ryzen-3-3200u-ram-8-gb-ssd-256-gb-amd-radeon-530-2-gb-windows-home-chernyy-3567714402/,AMD Ryzen 3 3200U,256,AMD Radeon 530 (2 Гб),Windows Home,15.6,8.0,,,TN,DDR4,,AMD Ryzen 3,AMD,3.5,2.0,1366x768,,,,Матовое,Дискретная,AMD,SSD,60,1,HP,2.0,AMD,
laptop,"HP ProBook 460 G11 A23C9EA Ноутбук 16"", Intel Core Ultra 7 155U, RAM 16 ГБ, SSD 512 ГБ, Intel Arc Graphics, Без системы, (A23C9EA), серебристый, Русская раскладка",,,49305,5.0,1,XCOM-SHOP,4.9,https://www.ozon.kz/product/hp-probook-460-g11-a23c9ea-noutbuk-16-intel-core-ultra-7-155u-ram-16-gb-ssd-512-gb-intel-3531023333/,Intel Core Ultra 7 155U,512,Intel Arc Graphics,Без системы,16.0,16.0,5.0,1.8,IPS,DDR5,Пластик,Intel Core Ultra 7,Intel,1.7,12.0,1920x1200,300.0,Нет,56.0,Антибликовое,Встроенная,Intel,SSD,60,2.0,,,Intel,
laptop,"SANTIN YBOOK 15Pro Сенсорный трансформер Ноутбук 15.6"", AMD Ryzen 3 3200U, RAM 16 ГБ, SSD 256 ГБ, AMD Radeon Vega 3, Windows Pro, серый металлик, Английская раскладка",,,12203,4.7,80,SANTIN,4.7,https://www.ozon.kz/product/santin-ybook-15pro-sensornyy-transformer-noutbuk-15-6-amd-ryzen-3-3200u-ram-16-gb-ssd-256-gb-2032880564/,AMD Ryzen 3 3200U,256,AMD Radeon Vega 3,Windows Pro,15.6,16.0,,1.69,IPS,DDR4,ABS пластик,AMD Ryzen 3,AMD,3.5,2.0,1920x1080,,Да,38.0,Антибликовое,Встроенная,AMD,SSD,,1,,16.0,AMD,
laptop,"Lenovo LOQ 15AHP10 Игровой ноутбук 15.6"", AMD Ryzen 5 220, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5050 для ноутбуков (8 Гб), Без системы, (83JG000VRK), серый, Русская раскладка",547674,754576,45640,5.0,1,Атлас,4.8,https://www.ozon.kz/product/lenovo-loq-15ahp10-igrovoy-noutbuk-15-6-amd-ryzen-5-220-ram-16-gb-ssd-512-gb-nvidia-geforce-rtx-5050-3504983547/,AMD Ryzen 5 220,512,NVIDIA GeForce RTX 5050 для ноутбуков (8 Гб),Без системы,15.6,16.0,4.0,2.4,IPS,DDR5,Пластик,AMD Ryzen 5,AMD,3.2,6.0,1920x1080,300.0,Нет,60.0,Матовое,Дискретная,NVIDIA,SSD,144,5,,8.0,,
laptop,"ASUS TUF Gaming F16 2025 Игровой ноутбук 16"", Intel Core i5-13450HX, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Без системы, (90NR0MI1-M002W0), серый, Русская раскладка",761823,1250947,63486,4.9,388,НОТИК,4.8,https://www.ozon.kz/product/asus-tuf-gaming-f16-2025-igrovoy-noutbuk-16-intel-core-i5-13450hx-ram-16-gb-ssd-512-gb-nvidia-3189790057/,Intel Core i5-13450HX,512,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),Без системы,16.0,16.0,6.0,2.2,IPS,DDR5,Алюминий,Intel Core i5,Intel,2.4,10.0,1920x1200,300.0,Нет,90.0,Матовое,Дискретная,NVIDIA,SSD,165,1,,8.0,,
laptop,"16 ГБ + 512 ГБ SSD + 500 ГБ Игровой ноутбук 15.6"", Intel Celeron N5095, RAM 16 ГБ, SSD 1024 ГБ, Intel UHD Graphics, Windows Pro, серебристый, Русская раскладка",188922,347848,15744,4.6,171,QEROP,4.6,https://www.ozon.kz/product/16-gb-512-gb-ssd-500-gb-igrovoy-noutbuk-15-6-intel-celeron-n5095-ram-16-gb-ssd-1024-gb-intel-uhd-3242041094/,Intel Celeron N5095,1024,Intel UHD Graphics,Windows Pro,15.6,16.0,4.0,2.4,IPS,DDR4,Пластик,Intel Celeron,Intel,2.0,4.0,1920x1080,,Нет,35.0,Матовое,Встроенная,Intel,SSD,60,2.0,,,Intel,
laptop,"Acer Predator Helios 18 AI Игровой ноутбук 18"", Intel Core Ultra 7 255HX, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Без системы, (NH.QVJER.006), черный, Русская раскладка",936589,1136958,78050,4.5,4,Ozon Россия,4.9,https://www.ozon.kz/product/acer-predator-helios-18-ai-igrovoy-noutbuk-18-intel-core-ultra-7-255hx-ram-16-gb-ssd-1024-gb-3436427693/,Intel Core Ultra 7 255HX,1024,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),Без системы,18.0,16.0,,,IPS,DDR5,,Intel Core Ultra 7,Intel,5.2,20.0,2560x1600,500.0,Нет,,Матовое,Дискретная,NVIDIA,SSD,165,,Acer,8.0,,
laptop,"ASUS TUF Gaming A18 FA808UP-S8052 Игровой ноутбук 18"", AMD Ryzen 7 260, RAM 32 ГБ 1000 ГБ, NVIDIA GeForce RTX 5070 для ноутбуков (8 Гб), Без системы, серый, Русская раскладка",946265,1231435,78856,4.9,18,М.Видео,4.8,https://www.ozon.kz/product/asus-tuf-gaming-a18-fa808up-s8052-igrovoy-noutbuk-18-amd-ryzen-7-260-ram-32-gb-1000-gb-nvidia-3519163234/,AMD Ryzen 7 260,1000,NVIDIA GeForce RTX 5070 для ноутбуков (8 Гб),Без системы,18.0,32.0,5.0,2.6,IPS,DDR5,"Алюминий, Пластик",AMD Ryzen 7,AMD,3.8,8.0,1920x1200,,Нет,,Матовое,Встроенная,,,144,,,8.0,AMD,
laptop,"Acer Swift Go 14 AI SFG14-75-58NB Ноутбук 14"", Intel Core Ultra 5 226V, RAM 16 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Без системы, (NX.JNBCD.007), синий, Русская раскладка",,,47347,,,RTK,4.8,https://www.ozon.kz/product/acer-swift-go-14-ai-sfg14-75-58nb-noutbuk-14-intel-core-ultra-5-226v-ram-16-gb-ssd-1024-gb-intel-3180981706/,Intel Core Ultra 5 226V,1024,Intel Arc Graphics,Без системы,14.0,16.0,,1.39,OLED,DDR5,,Intel Core Ultra 5,Intel,2.1,8.0,1920x1200,,,65.0,Глянцевое,Встроенная,Intel,SSD,60,2.0,Acer,,,
laptop,"Ноутбук 15.6"", AMD Ryzen 5 2500U, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon Vega 8, Windows Pro, серебристый, Русская раскладка",216732,421970,18061,4.9,73,ydgncd,4.9,https://www.ozon.kz/product/noutbuk-15-6-amd-ryzen-5-2500u-ram-16-gb-ssd-1024-gb-amd-radeon-vega-8-windows-pro-serebristyy-3603839441/,AMD Ryzen 5 2500U,1024,AMD Radeon Vega 8,Windows Pro,15.6,16.0,,,,DDR4,,AMD Ryzen 5,AMD,3.6,4.0,1920x1080,,Нет,,Антибликовое,,AMD,SSD,60,2.0,,,AMD,
laptop,"Lenovo Ноутбук Lenovo ThinkBook 14 G4 Windows 11 Pro&Office Pro Plus 2021 Ноутбук 14"", AMD Ryzen 3 5425U, RAM 24 ГБ, SSD 1024 ГБ, AMD Radeon RX Vega 6, Windows Pro, серый металлик, Русская раскладка",513133,886740,42762,4.9,80,БукКомп,4.9,https://www.ozon.kz/product/lenovo-noutbuk-lenovo-thinkbook-14-g4-windows-11-pro-office-pro-plus-2021-noutbuk-14-amd-ryzen-3-3547335624/,AMD Ryzen 3 5425U,1024,AMD Radeon RX Vega 6,Windows Pro,14.0,24.0,8.0,1.4,IPS,DDR4,Алюминиевый сплав,AMD Ryzen 3,AMD,2.7,6.0,1920x1080,300.0,Нет,60.0,Матовое,Встроенная,AMD,SSD,60,2.0,Lenovo,,AMD,
laptop,"Apple MacBook Air 13 M4 16/512GB Sky Blue (MC6U4) Ноутбук 13.6"", Apple M4, RAM 16 ГБ 512 ГБ, MacOS, (2000425450020,2005777758749), голубой, Русская раскладка",,,68404,5.0,3,М.Видео,4.8,https://www.ozon.kz/product/apple-macbook-air-13-m4-16-512gb-sky-blue-mc6u4-noutbuk-13-6-apple-m4-ram-16-gb-512-gb-3303745586/,Apple M4,512,,MacOS,13.6,16.0,18.0,,,LPDDR5X,Алюминий,Apple M4,Apple,4.41,10.0,2560x1664,,,,,Встроенная,Apple,,,,,,,
laptop,"Xiaomi Redmi Book Pro 16 (2024) Ноутбук 16"", Intel Core Ultra 5 125H, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, (JYU4592CN), серый, Русская раскладка",,,62104,5.0,4,iLord,4.9,https://www.ozon.kz/product/xiaomi-redmi-book-pro-16-2024-noutbuk-16-intel-core-ultra-5-125h-ram-32-gb-ssd-1024-gb-intel-1627520693/,Intel Core Ultra 5 125H,1024,Intel Arc Graphics,Windows Home,16.0,32.0,27.0,1.88,IPS,LPDDR5,,Intel Core Ultra 5,Intel,3.3,14.0,3072x1920,,Нет,99.0,Матовое,Встроенная,Intel,SSD,165,2.0,Xiaomi,,,
laptop,"Lenovo Yoga Pro 7 14ASP10 14.5"" (2944x1840) Ноутбук 14.5"", AMD Ryzen AI 9 365, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon 880M, Windows Pro, (83LX000RRK_Win11P), бирюзовый, Русская раскладка",,,104911,,,ExpertBook,4.8,https://www.ozon.kz/product/lenovo-yoga-pro-7-14asp10-14-5-2944x1840-noutbuk-14-5-amd-ryzen-ai-9-365-ram-32-gb-ssd-1024-gb-3890423961/,AMD Ryzen AI 9 365,1024,AMD Radeon 880M,Windows Pro,14.5,32.0,9.5,1.54,OLED,LPDDR5X,Алюминий,AMD Ryzen AI 9,AMD,2.0,10.0,2944x1840,500.0,,84.0,Глянцевое,Встроенная,AMD,SSD,90,5,Lenovo,,,
laptop,"Lenovo IdeaPad Slim 3 15AMN8 Ноутбук 15.60"", AMD Ryzen 5 7520U, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Без системы, (82XQ00JQRK), серый, Русская раскладка. Уцененный товар",232213,344191,19352,,,Ozon Россия,4.9,https://www.ozon.kz/product/lenovo-ideapad-slim-3-15amn8-noutbuk-15-60-amd-ryzen-5-7520u-ram-8-gb-ssd-512-gb-amd-radeon-graphics-3039235916/,AMD Ryzen 5 7520U,512,AMD Radeon Graphics,Без системы,15.6,8.0,11.0,1.6,IPS,LPDDR5,ABS пластик,AMD Ryzen 5,AMD,4.3,4.0,1920x1080,300.0,Нет,47.0,Антибликовое,Встроенная,AMD,SSD,60,2.0,Lenovo,,AMD SoC Platform,
laptop,"Lenovo Ноутбук 17.3"", Intel Core i5-7200U, RAM 12 ГБ, SSD 240 ГБ, Intel HD Graphics 620, Windows Pro, серый, Русская раскладка",,,20093,,,IT-shop,,https://www.ozon.kz/product/lenovo-noutbuk-17-3-intel-core-i5-7200u-ram-12-gb-ssd-240-gb-intel-hd-graphics-620-windows-pro-seryy-3534928941/,Intel Core i5-7200U,240,Intel HD Graphics 620,Windows Pro,17.3,12.0,,,,,ABS пластик,Intel Core i5,Intel,2.5,,1600x900 HD+,,,,Матовое,Встроенная,,SSD,,,Lenovo,,,
laptop,"Apple MacBook Air 13 M3 Ноутбук 13.6"", Apple M3 (8 CPU, 10 GPU), RAM 24 ГБ, SSD 512 ГБ, Apple M3, MacOS, (MC8Q4), темно-серый, синий, Русская раскладка",853983,7693757,71166,4.9,241,MacTop,5.0,https://www.ozon.kz/product/apple-macbook-air-13-m3-noutbuk-13-6-apple-m3-8-cpu-10-gpu-ram-24-gb-ssd-512-gb-apple-m3-macos-1827328142/,"Apple M3 (8 CPU, 10 GPU)",512,Apple M3,MacOS,13.6,24.0,,1.24,IPS,LPDDR5,Алюминий,Apple M3,Apple,4.05,8.0,2560x1664,,Нет,52.6,Глянцевое,Встроенная,Apple,SSD,60,,,,,
laptop,"Lenovo IdeaPad Slim 3 15IRH10 Ноутбук 15.3"", Intel Core i5-13420H, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Без системы, (83K100DUPS), серый, Русская раскладка",328384,425073,27366,5.0,2,Ozon Россия,4.9,https://www.ozon.kz/product/lenovo-ideapad-slim-3-15irh10-noutbuk-15-3-intel-core-i5-13420h-ram-16-gb-ssd-512-gb-intel-3457445693/,Intel Core i5-13420H,512,Intel UHD Graphics,Без системы,15.3,16.0,,1.6,IPS,DDR5,Пластик,Intel Core i5,Intel,4.6,8.0,1920x1200,300.0,Нет,50.0,Матовое,Встроенная,Intel,SSD,60,,Lenovo,,,
laptop,,,,,,,,,https://www.ozon.kz/product/asus-x1504va-bq2969-noutbuk-15-60-intel-core-i3-1315u-ram-16-gb-ssd-512-gb-intel-uhd-graphics-bez-3127700074/,Intel Core i3-1315U,512,Intel UHD Graphics,Без системы,15.6,16.0,,1.7,IPS,DDR4,Пластик,Intel Core i3,Intel,1.2,6.0,1920x1080,250.0,,42.0,Матовое,Встроенная,Intel,SSD,60,1,,,Intel,
laptop,"PWR Ноутбук 15.6"", RAM 16 ГБ, SSD 2048 ГБ, Windows Pro, серебристый, Русская раскладка",,,18910,,,PWR computer,4.6,https://www.ozon.kz/product/pwr-noutbuk-15-6-ram-16-gb-ssd-2048-gb-windows-pro-serebristyy-russkaya-raskladka-3858986426/,,2048,,Windows Pro,15.6,16.0,5.0,1.6,,LPDDR3,,Intel Pentium Gold,Intel,3.4,2.0,1920x1080,,Нет,36.0,,Встроенная,Intel,SSD,60,,PWR,,,2048
laptop,"ASUS Vivobook S14 M3407HA Ноутбук 14"", AMD Ryzen 5 220, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Без системы, (90NB16E1-M00300), серый, Русская раскладка. Уцененный товар",298187,491950,24849,,,Ozon Россия,4.9,https://www.ozon.kz/product/asus-vivobook-s14-m3407ha-noutbuk-14-amd-ryzen-5-220-ram-16-gb-ssd-512-gb-amd-radeon-graphics-bez-3617483860/,AMD Ryzen 5 220,512,AMD Radeon Graphics,Без системы,14.0,16.0,,1.4,IPS,DDR5,"ABS пластик, Алюминий",AMD Ryzen 5,AMD,4.9,6.0,1920x1200,300.0,Нет,70.0,Антибликовое,Встроенная,AMD,SSD,60,2.0,ASUS,,,
laptop,"Ninkear Ultrabook 15 офиса работы и учебы Игровой ноутбук 15.6"", AMD Ryzen 3 3200U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Vega 3, Windows Pro, (поворот на 360 градусов,Сенсорный ), серый, Русская раскладка",270821,935578,22569,4.8,196,Электроника-Ninkear,4.8,https://www.ozon.kz/product/ninkear-ultrabook-15-ofisa-raboty-i-ucheby-igrovoy-noutbuk-15-6-amd-ryzen-3-3200u-ram-16-gb-ssd-1743669331/,AMD Ryzen 3 3200U,512,AMD Radeon Vega 3,Windows Pro,15.6,16.0,8.0,2.8,IPS,DDR4,"Алюминий, Алюминиевый сплав",AMD Ryzen 3,AMD,2.6,2.0,1920x1080,250.0,Да,38.0,Матовое,Встроенная,,SSD,60,0.3,,,AMD,
laptop,"ASUS Ноутбук 17.3"", Intel Core i3-1215U, RAM 12 ГБ, SSD 1000 ГБ, Intel UHD Graphics, Windows Pro, Русская раскладка",,,41032,,,Интернет Решения,4.9,https://www.ozon.kz/product/asus-noutbuk-17-3-intel-core-i3-1215u-ram-12-gb-ssd-1000-gb-intel-uhd-graphics-windows-pro-3502693915/,Intel Core i3-1215U,1000,Intel UHD Graphics,Windows Pro,17.3,12.0,6.0,2.2,IPS,GDDR4,Пластик,Intel Core i3,Intel,3.4,6.0,1920x1080,,Нет,,Матовое,Встроенная,Intel,SSD,60,,,,Intel,
laptop,"Lenovo IdeaPad Slim 3 16AHP10 Ноутбук 16"", AMD Ryzen 7 8840HS, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Без системы, (83KB000DRK), серый, Русская раскладка",,,49511,,,Global Tech,4.7,https://www.ozon.kz/product/lenovo-ideapad-slim-3-16ahp10-noutbuk-16-amd-ryzen-7-8840hs-ram-16-gb-ssd-512-gb-amd-radeon-graphics-3201547115/,AMD Ryzen 7 8840HS,512,AMD Radeon Graphics,Без системы,16.0,16.0,,1.73,IPS,DDR5,,AMD Ryzen 7,AMD,3.3,8.0,1920x1200,,,60.0,Глянцевое,Встроенная,AMD,SSD,60,1,,,,
